url,accession
https://www.sec.gov/Archives/edgar/data/1077771/000107777120000090/umpqex991q42020earningscal.htm,0001077771-20-000090
https://www.sec.gov/Archives/edgar/data/356130/000035613019000045/exh991q19earningsanncmnt.htm,0000356130-19-000045
https://www.sec.gov/Archives/edgar/data/1518715/000151871523000169/q32023erannouncementex8k.htm,0001518715-23-000169
https://www.sec.gov/Archives/edgar/data/720875/000165495421000937/dynt_ex991.htm,0001654954-21-000937
https://www.sec.gov/Archives/edgar/data/1518715/000151871519000214/q42019erannouncementexhibit.htm,0001518715-19-000214
https://www.sec.gov/Archives/edgar/data/1040130/000143774919009054/ex_143625.htm,0001437749-19-009054
https://www.sec.gov/Archives/edgar/data/800457/000117184323004150/exh_991.htm,0001171843-23-004150
https://www.sec.gov/Archives/edgar/data/814926/000093980219000017/form8k050219ex99-1.htm,0000939802-19-000017
https://www.sec.gov/Archives/edgar/data/1518715/000151871521000080/q12021erannouncementex8k.htm,0001518715-21-000080
https://www.sec.gov/Archives/edgar/data/1518715/000151871521000160/q32021erannouncementex8k.htm,0001518715-21-000160
https://www.sec.gov/Archives/edgar/data/944745/000119312521108275/d118204dex991.htm,0001193125-21-108275
https://www.sec.gov/Archives/edgar/data/97216/000009721621000277/a10292021exh99_1preparedre.htm,0000097216-21-000277
https://www.sec.gov/Archives/edgar/data/944745/000119312520102157/d916386dex991.htm,0001193125-20-102157
https://www.sec.gov/Archives/edgar/data/23111/000095017023014437/ctg-ex99_1.htm,0000950170-23-014437
https://www.sec.gov/Archives/edgar/data/23111/000095017023002346/ctg-ex99_1.htm,0000950170-23-002346
https://www.sec.gov/Archives/edgar/data/1518715/000151871520000145/q22020erannouncementex.htm,0001518715-20-000145
https://www.sec.gov/Archives/edgar/data/1077771/000107777120000077/umpqex991q32020earning.htm,0001077771-20-000077
https://www.sec.gov/Archives/edgar/data/944745/000119312520266052/d72966dex991.htm,0001193125-20-266052
https://www.sec.gov/Archives/edgar/data/944745/000119312522101038/d339192dex991.htm,0001193125-22-101038
https://www.sec.gov/Archives/edgar/data/1518715/000151871519000216/erexhibit.htm,0001518715-19-000216
https://www.sec.gov/Archives/edgar/data/1790665/000121390022028214/ea160254ex99-1_greenrose.htm,0001213900-22-028214
https://www.sec.gov/Archives/edgar/data/1790665/000121390022028214/ea160254ex99-2_greenrose.htm,0001213900-22-028214
https://www.sec.gov/Archives/edgar/data/1790665/000121390022028214/ea160254ex99-3_greenrose.htm,0001213900-22-028214
https://www.sec.gov/Archives/edgar/data/1077771/000107777119000052/umpqex991q32019earning.htm,0001077771-19-000052
https://www.sec.gov/Archives/edgar/data/1518715/000151871522000016/q42021erannouncementex8k.htm,0001518715-22-000016
https://www.sec.gov/Archives/edgar/data/944745/000119312521210357/d118326dex991.htm,0001193125-21-210357
https://www.sec.gov/Archives/edgar/data/1549966/000156459019005801/samg-ex991_6.htm,0001564590-19-005801
https://www.sec.gov/Archives/edgar/data/31667/000118518521001857/ex_318969.htm,0001185185-21-001857
https://www.sec.gov/Archives/edgar/data/23111/000156459022026074/ctg-ex991_6.htm,0001564590-22-026074
https://www.sec.gov/Archives/edgar/data/1549966/000156459020033885/samg-ex991_6.htm,0001564590-20-033885
https://www.sec.gov/Archives/edgar/data/800457/000117184323001942/exh_991.htm,0001171843-23-001942
https://www.sec.gov/Archives/edgar/data/892482/000089248221000052/q32021ex992.htm,0000892482-21-000052
https://www.sec.gov/Archives/edgar/data/892482/000089248221000052/q32021ex991.htm,0000892482-21-000052
https://www.sec.gov/Archives/edgar/data/944745/000119312522259261/d181439dex991.htm,0001193125-22-259261
https://www.sec.gov/Archives/edgar/data/800457/000117184323005880/exh_991.htm,0001171843-23-005880
https://www.sec.gov/Archives/edgar/data/1518715/000151871519000092/q12019erannouncementexhibit.htm,0001518715-19-000092
https://www.sec.gov/Archives/edgar/data/1549966/000095017023034058/samg-ex99_1.htm,0000950170-23-034058
https://www.sec.gov/Archives/edgar/data/892482/000089248222000076/q22022ex992.htm,0000892482-22-000076
https://www.sec.gov/Archives/edgar/data/892482/000089248222000076/q22022ex991.htm,0000892482-22-000076
https://www.sec.gov/Archives/edgar/data/944745/000119312523253465/d543847dex991.htm,0001193125-23-253465
https://www.sec.gov/Archives/edgar/data/800457/000117184322004568/exh_991.htm,0001171843-22-004568
https://www.sec.gov/Archives/edgar/data/1496454/000119312519082059/d710092dex992.htm,0001193125-19-082059
https://www.sec.gov/Archives/edgar/data/1496454/000119312519082059/d710092dex991.htm,0001193125-19-082059
https://www.sec.gov/Archives/edgar/data/1518715/000151871522000123/q22022erannouncementex8k.htm,0001518715-22-000123
https://www.sec.gov/Archives/edgar/data/944745/000119312522191024/d368621dex991.htm,0001193125-22-191024
https://www.sec.gov/Archives/edgar/data/720875/000165495421009870/exh_991.htm,0001654954-21-009870
https://www.sec.gov/Archives/edgar/data/944745/000119312519262286/d791100dex991.htm,0001193125-19-262286
https://www.sec.gov/Archives/edgar/data/23111/000095017023036773/ctg-ex99_1.htm,0000950170-23-036773
https://www.sec.gov/Archives/edgar/data/1265107/000126510719000028/ex991182019earningsannounc.htm,0001265107-19-000028
https://www.sec.gov/Archives/edgar/data/944745/000119312520189296/d932061dex991.htm,0001193125-20-189296
https://www.sec.gov/Archives/edgar/data/944745/000119312521005176/d103115dex991.htm,0001193125-21-005176
https://www.sec.gov/Archives/edgar/data/1543418/000127956923000157/ex991.htm,0001279569-23-000157
https://www.sec.gov/Archives/edgar/data/1543418/000127956923000157/ex991.pdf,0001279569-23-000157
https://www.sec.gov/Archives/edgar/data/944745/000119312519104591/d742852dex991.htm,0001193125-19-104591
https://www.sec.gov/Archives/edgar/data/720875/000165495421004817/dynt_ex991.htm,0001654954-21-004817
https://www.sec.gov/Archives/edgar/data/31667/000118518521001443/ex_289325.htm,0001185185-21-001443
https://www.sec.gov/Archives/edgar/data/807707/000156459020040820/voxx-ex991_8.htm,0001564590-20-040820
https://www.sec.gov/Archives/edgar/data/1573221/000157322122000033/real-20210223xex992shletter.htm,0001573221-22-000033
https://www.sec.gov/Archives/edgar/data/1573221/000157322122000033/real-20220223xex991pressre.htm,0001573221-22-000033
https://www.sec.gov/Archives/edgar/data/720875/000156827622000258/dynt_ex991.htm,0001568276-22-000258
https://www.sec.gov/Archives/edgar/data/1831631/000183163122000103/ex991earningsreleasedatepr.htm,0001831631-22-000103
https://www.sec.gov/Archives/edgar/data/800457/000117184322006275/exh_991.htm,0001171843-22-006275
https://www.sec.gov/Archives/edgar/data/944745/000119312522012103/d285885dex991.htm,0001193125-22-012103
https://www.sec.gov/Archives/edgar/data/944745/000119312523003539/d447531dex991.htm,0001193125-23-003539
https://www.sec.gov/Archives/edgar/data/944745/000119312523183779/d530654dex991.htm,0001193125-23-183779
https://www.sec.gov/Archives/edgar/data/1568385/000149315220011421/ex99-1.htm,0001493152-20-011421
https://www.sec.gov/Archives/edgar/data/720875/000165495422012267/dynt_ex991.htm,0001654954-22-012267
https://www.sec.gov/Archives/edgar/data/800457/000117184323000395/exh_991.htm,0001171843-23-000395
https://www.sec.gov/Archives/edgar/data/944745/000119312523094692/d484312dex991.htm,0001193125-23-094692
https://www.sec.gov/Archives/edgar/data/706129/000070612923000004/pressrelease-2022investord.htm,0000706129-23-000004
https://www.sec.gov/Archives/edgar/data/944745/000119312519013550/d693946dex991.htm,0001193125-19-013550
https://www.sec.gov/Archives/edgar/data/763744/000076374419000006/lciiform8kq418earnancex991.htm,0000763744-19-000006
https://www.sec.gov/Archives/edgar/data/720875/000165495421011424/dynt_ex991.htm,0001654954-21-011424
https://www.sec.gov/Archives/edgar/data/720875/000165495422005508/dynt_ex991.htm,0001654954-22-005508
https://www.sec.gov/Archives/edgar/data/944745/000119312519188735/d771512dex991.htm,0001193125-19-188735
https://www.sec.gov/Archives/edgar/data/784011/000078401119000086/ex991popeinvestorcalljune2.htm,0000784011-19-000086
https://www.sec.gov/Archives/edgar/data/800457/000114036122012481/brhc10035964_ex99-1.htm,0001140361-22-012481
https://www.sec.gov/Archives/edgar/data/706129/000070612921000069/pressrelease-investorday.htm,0000706129-21-000069
https://www.sec.gov/Archives/edgar/data/814926/000093980219000015/form8ka031619ex99-2.htm,0000939802-19-000015
https://www.sec.gov/Archives/edgar/data/1077771/000107777123000003/umpqex991q42022dividendand.htm,0001077771-23-000003
https://www.sec.gov/Archives/edgar/data/1289308/000128930819000043/ex991investorday.htm,0001289308-19-000043
https://www.sec.gov/Archives/edgar/data/1126975/000112697520000105/exhibit99061520pressre.htm,0001126975-20-000105
https://www.sec.gov/Archives/edgar/data/1819848/000095017021004388/joby-ex99_3.htm,0000950170-21-004388
https://www.sec.gov/Archives/edgar/data/1819848/000095017021004388/joby-ex99_1.htm,0000950170-21-004388
https://www.sec.gov/Archives/edgar/data/1819848/000095017021004388/joby-ex99_2.htm,0000950170-21-004388
https://www.sec.gov/Archives/edgar/data/1653653/000119312520139252/d892739dex991.htm,0001193125-20-139252
https://www.sec.gov/Archives/edgar/data/1720116/000156459020024856/rdvt-ex992_7.htm,0001564590-20-024856
https://www.sec.gov/Archives/edgar/data/1720116/000156459020024856/rdvt-ex991_6.htm,0001564590-20-024856
https://www.sec.gov/Archives/edgar/data/1720116/000156459021012891/rdvt-ex992_7.htm,0001564590-21-012891
https://www.sec.gov/Archives/edgar/data/1720116/000156459021012891/rdvt-ex991_6.htm,0001564590-21-012891
https://www.sec.gov/Archives/edgar/data/97216/000009721623000014/a02102023exh99_1preparedre.htm,0000097216-23-000014
https://www.sec.gov/Archives/edgar/data/1451512/000147793220006337/trtc_ex992.htm,0001477932-20-006337
https://www.sec.gov/Archives/edgar/data/1451512/000147793220006337/trtc_ex991.htm,0001477932-20-006337
https://www.sec.gov/Archives/edgar/data/882361/000117184323006444/exh_991.htm,0001171843-23-006444
https://www.sec.gov/Archives/edgar/data/97216/000009721619000179/a07302019exh991prpredr.htm,0000097216-19-000179
https://www.sec.gov/Archives/edgar/data/97216/000009721622000141/a08032022exh99_1preparedre.htm,0000097216-22-000141
https://www.sec.gov/Archives/edgar/data/76605/000007660522000056/patkq12022earningspre-an.htm,0000076605-22-000056
https://www.sec.gov/Archives/edgar/data/76605/000007660523000153/patk101223ex991.htm,0000076605-23-000153
https://www.sec.gov/Archives/edgar/data/1487712/000162828023037166/ex-991transcriptq323.htm,0001628280-23-037166
https://www.sec.gov/Archives/edgar/data/763744/000076374422000003/a991earnannounceq421.htm,0000763744-22-000003
https://www.sec.gov/Archives/edgar/data/1499717/000149315221020470/ex99-2.htm,0001493152-21-020470
https://www.sec.gov/Archives/edgar/data/1499717/000149315221020470/ex99-1.htm,0001493152-21-020470
https://www.sec.gov/Archives/edgar/data/31107/000165495423010218/eml_ex992.htm,0001654954-23-010218
https://www.sec.gov/Archives/edgar/data/31107/000165495423010218/eml_ex991.htm,0001654954-23-010218
https://www.sec.gov/Archives/edgar/data/1733413/000121390023012543/ea173875ex99-1_tffpharma.htm,0001213900-23-012543
https://www.sec.gov/Archives/edgar/data/763744/000076374419000064/q219ea.htm,0000763744-19-000064
https://www.sec.gov/Archives/edgar/data/1634997/000119312522202158/d299302dex991.htm,0001193125-22-202158
https://www.sec.gov/Archives/edgar/data/97216/000009721622000015/a02112022exh99_1preparedre.htm,0000097216-22-000015
https://www.sec.gov/Archives/edgar/data/1818644/000181864421000005/ex-991pressrelease11112021.htm,0001818644-21-000005
https://www.sec.gov/Archives/edgar/data/97216/000009721620000261/a10282020exh991preprmr.htm,0000097216-20-000261
https://www.sec.gov/Archives/edgar/data/76605/000007660522000096/patkq22022earningspre-an.htm,0000076605-22-000096
https://www.sec.gov/Archives/edgar/data/1790665/000121390022051406/ea165030ex99-2_greenrose.htm,0001213900-22-051406
https://www.sec.gov/Archives/edgar/data/1790665/000121390022051406/ea165030ex99-1_greenrose.htm,0001213900-22-051406
https://www.sec.gov/Archives/edgar/data/76605/000007660521000175/patkq32021earningspre-an.htm,0000076605-21-000175
https://www.sec.gov/Archives/edgar/data/76605/000007660523000058/patkq12023earningspre-an.htm,0000076605-23-000058
https://www.sec.gov/Archives/edgar/data/763744/000076374419000027/lciiform8kq119earnance.htm,0000763744-19-000027
https://www.sec.gov/Archives/edgar/data/76605/000007660522000013/patkq42021earningspre-an.htm,0000076605-22-000013
https://www.sec.gov/Archives/edgar/data/76605/000007660522000119/patkq32022earningspre-an.htm,0000076605-22-000119
https://www.sec.gov/Archives/edgar/data/763744/000076374421000114/a991earnannounceq321.htm,0000763744-21-000114
https://www.sec.gov/Archives/edgar/data/1476204/000147620419000039/pecoearningscallslidesq1.htm,0001476204-19-000039
https://www.sec.gov/Archives/edgar/data/1476204/000147620419000039/pentr_20190331exhibit991.htm,0001476204-19-000039
https://www.sec.gov/Archives/edgar/data/763744/000076374420000005/a991earnannounceq419.htm,0000763744-20-000005
https://www.sec.gov/Archives/edgar/data/1770236/000110465923062569/tm2316274d1_ex99-2.htm,0001104659-23-062569
https://www.sec.gov/Archives/edgar/data/1770236/000110465923062569/tm2316274d1_ex99-1.htm,0001104659-23-062569
https://www.sec.gov/Archives/edgar/data/892482/000089248222000002/q42021ex992.htm,0000892482-22-000002
https://www.sec.gov/Archives/edgar/data/892482/000089248222000002/q42021ex991.htm,0000892482-22-000002
https://www.sec.gov/Archives/edgar/data/97216/000009721620000212/a8-kq2202007312020exh9.htm,0000097216-20-000212
https://www.sec.gov/Archives/edgar/data/763744/000076374420000111/a991earnannounceq320.htm,0000763744-20-000111
https://www.sec.gov/Archives/edgar/data/1883685/000188368522000034/dkng-110422x8xkexx991.htm,0001883685-22-000034
https://www.sec.gov/Archives/edgar/data/76605/000007660523000128/patk71323ex991.htm,0000076605-23-000128
https://www.sec.gov/Archives/edgar/data/763744/000076374420000042/a991earnannounceq120.htm,0000763744-20-000042
https://www.sec.gov/Archives/edgar/data/763744/000076374423000032/a991earnannounceq123.htm,0000763744-23-000032
https://www.sec.gov/Archives/edgar/data/1803914/000180391423000107/ex991plby2023q3earningsrel.htm,0001803914-23-000107
https://www.sec.gov/Archives/edgar/data/763744/000076374419000103/q319ea991.htm,0000763744-19-000103
https://www.sec.gov/Archives/edgar/data/76605/000007660523000024/patkq42022earningspre-an.htm,0000076605-23-000024
https://www.sec.gov/Archives/edgar/data/892482/000089248221000037/q22021ex992.htm,0000892482-21-000037
https://www.sec.gov/Archives/edgar/data/892482/000089248221000037/q22021ex991.htm,0000892482-21-000037
https://www.sec.gov/Archives/edgar/data/887343/000088734323000301/colbex991q32023earningscal.htm,0000887343-23-000301
https://www.sec.gov/Archives/edgar/data/763744/000076374421000037/a991earnannounceq121.htm,0000763744-21-000037
https://www.sec.gov/Archives/edgar/data/1737204/000119312520043983/d886171dex991.htm,0001193125-20-043983
https://www.sec.gov/Archives/edgar/data/763744/000076374423000060/a991earnannounceq223.htm,0000763744-23-000060
https://www.sec.gov/Archives/edgar/data/1810806/000181080623000010/a2022q4ex-991.htm,0001810806-23-000010
https://www.sec.gov/Archives/edgar/data/1810806/000181080623000010/a2022q4ex-992.htm,0001810806-23-000010
https://www.sec.gov/Archives/edgar/data/887343/000088734323000313/colbex991q42023earningscal.htm,0000887343-23-000313
https://www.sec.gov/Archives/edgar/data/887343/000088734323000279/colbex991q22023earningscal.htm,0000887343-23-000279
https://www.sec.gov/Archives/edgar/data/1059142/000095017022012764/atax-ex99_1.htm,0000950170-22-012764
https://www.sec.gov/Archives/edgar/data/763744/000076374420000086/a991earnannounceq220.htm,0000763744-20-000086
https://www.sec.gov/Archives/edgar/data/1723580/000119312521113950/d129330dex991.htm,0001193125-21-113950
https://www.sec.gov/Archives/edgar/data/763744/000076374423000086/a991earnannounceq323.htm,0000763744-23-000086
https://www.sec.gov/Archives/edgar/data/1716947/000149315221017401/ex99-2.htm,0001493152-21-017401
https://www.sec.gov/Archives/edgar/data/1716947/000149315221017401/ex99-1.htm,0001493152-21-017401
https://www.sec.gov/Archives/edgar/data/70487/000143774919002556/ex_134835.htm,0001437749-19-002556
https://www.sec.gov/Archives/edgar/data/70487/000143774919002556/ex_134836.htm,0001437749-19-002556
https://www.sec.gov/Archives/edgar/data/72444/000143774922016094/ex_390044.htm,0001437749-22-016094
https://www.sec.gov/Archives/edgar/data/887343/000088734323000208/colbex991q12023earningscal.htm,0000887343-23-000208
https://www.sec.gov/Archives/edgar/data/802257/000118518522000247/ex_342972.htm,0001185185-22-000247
